"No.","Time","Source","Destination","Protocol","Length","Info"
"965","3.069495","192.168.8.117","66.22.238.13","UDP","1231","59318  >  50003 Len=1189"
"966","3.069523","192.168.8.117","66.22.238.13","UDP","1231","59318  >  50003 Len=1189"
"967","3.069542","192.168.8.117","66.22.238.13","UDP","1231","59318  >  50003 Len=1189"
"968","3.069560","192.168.8.117","66.22.238.13","UDP","1231","59318  >  50003 Len=1189"
"969","3.094742","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"970","3.094742","66.22.238.13","192.168.8.117","UDP","106","50003  >  59318 Len=64"
"971","3.100892","192.168.8.117","66.22.238.13","UDP","1067","59318  >  50003 Len=1025"
"972","3.100982","192.168.8.117","66.22.238.13","UDP","1067","59318  >  50003 Len=1025"
"973","3.101008","192.168.8.117","66.22.238.13","UDP","1067","59318  >  50003 Len=1025"
"974","3.101028","192.168.8.117","66.22.238.13","UDP","1067","59318  >  50003 Len=1025"
"975","3.101047","192.168.8.117","66.22.238.13","UDP","1068","59318  >  50003 Len=1026"
"976","3.105787","66.22.238.4","192.168.8.117","UDP","320","50020  >  57430 Len=278"
"977","3.132483","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"978","3.133871","192.168.8.117","66.22.238.13","UDP","1054","59318  >  50003 Len=1012"
"979","3.133963","192.168.8.117","66.22.238.13","UDP","1054","59318  >  50003 Len=1012"
"980","3.134000","192.168.8.117","66.22.238.13","UDP","1054","59318  >  50003 Len=1012"
"981","3.134040","192.168.8.117","66.22.238.13","UDP","1054","59318  >  50003 Len=1012"
"982","3.134059","192.168.8.117","66.22.238.13","UDP","1054","59318  >  50003 Len=1012"
"983","3.150605","66.22.238.4","192.168.8.117","UDP","324","50020  >  57430 Len=282"
"984","3.151356","LGInnote_a8:23:64","Broadcast","ARP","42","Who has 192.168.8.112? Tell 192.168.8.113"
"985","3.154464","LGInnote_a8:23:64","Broadcast","ARP","42","Who has 192.168.8.192? Tell 192.168.8.113"
"986","3.167729","66.22.238.4","192.168.8.117","UDP","345","50020  >  57430 Len=303"
"987","3.167903","192.168.8.117","66.22.238.13","UDP","1249","59318  >  50003 Len=1207"
"988","3.168018","192.168.8.117","66.22.238.13","UDP","1250","59318  >  50003 Len=1208"
"989","3.168067","192.168.8.117","66.22.238.13","UDP","1250","59318  >  50003 Len=1208"
"990","3.168085","192.168.8.117","66.22.238.13","UDP","1250","59318  >  50003 Len=1208"
"991","3.180115","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"992","3.185972","66.22.238.4","192.168.8.117","UDP","332","50020  >  57430 Len=290"
"993","3.200917","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"994","3.201007","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"995","3.201052","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"996","3.201084","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"997","3.211058","66.22.238.4","192.168.8.117","UDP","326","50020  >  57430 Len=284"
"998","3.225099","66.22.238.13","192.168.8.117","UDP","102","50003  >  59318 Len=60"
"999","3.226186","66.22.238.4","192.168.8.117","UDP","334","50020  >  57430 Len=292"
"1000","3.233826","192.168.8.117","66.22.238.13","UDP","1068","59318  >  50003 Len=1026"
"1001","3.233908","192.168.8.117","66.22.238.13","UDP","1068","59318  >  50003 Len=1026"
"1002","3.233938","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1003","3.233959","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1004","3.233982","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1005","3.234000","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1006","3.251658","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"1007","3.266605","66.22.238.4","192.168.8.117","UDP","330","50020  >  57430 Len=288"
"1008","3.266651","192.168.8.117","66.22.238.13","UDP","1063","59318  >  50003 Len=1021"
"1009","3.266745","192.168.8.117","66.22.238.13","UDP","1063","59318  >  50003 Len=1021"
"1010","3.266781","192.168.8.117","66.22.238.13","UDP","1063","59318  >  50003 Len=1021"
"1011","3.266813","192.168.8.117","66.22.238.13","UDP","1063","59318  >  50003 Len=1021"
"1012","3.266831","192.168.8.117","66.22.238.13","UDP","1063","59318  >  50003 Len=1021"
"1013","3.282584","66.22.238.4","192.168.8.117","UDP","330","50020  >  57430 Len=288"
"1014","3.303394","66.22.238.4","192.168.8.117","UDP","331","50020  >  57430 Len=289"
"1015","3.303884","192.168.8.117","66.22.238.13","UDP","314","59318  >  50003 Len=272"
"1016","3.303958","192.168.8.117","66.22.238.13","UDP","1036","59318  >  50003 Len=994"
"1017","3.303990","192.168.8.117","66.22.238.13","UDP","1037","59318  >  50003 Len=995"
"1018","3.304011","192.168.8.117","66.22.238.13","UDP","1037","59318  >  50003 Len=995"
"1019","3.307106","192.168.8.117","66.22.238.13","UDP","1037","59318  >  50003 Len=995"
"1020","3.307186","192.168.8.117","66.22.238.13","UDP","1037","59318  >  50003 Len=995"
"1021","3.307209","192.168.8.117","66.22.238.13","UDP","1039","59318  >  50003 Len=997"
"1022","3.309040","192.168.8.117","66.22.238.13","UDP","1039","59318  >  50003 Len=997"
"1023","3.309102","192.168.8.117","66.22.238.13","UDP","1039","59318  >  50003 Len=997"
"1024","3.309124","192.168.8.117","66.22.238.13","UDP","1039","59318  >  50003 Len=997"
"1025","3.310998","192.168.8.117","66.22.238.13","UDP","1038","59318  >  50003 Len=996"
"1026","3.311061","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1027","3.311082","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1028","3.311742","192.168.8.113","224.0.0.251","MDNS","885","Standard query response 0x0000 TXT, cache flush PTR _hap._tcp.local PTR LG webOS TV 09D5._hap._tcp.local SRV, cache flush 0 0 44103 LGwebOSTV.local TXT, cache flush PTR _airplay._tcp.local PTR [LG] webOS TV UP77006LB._airplay._tcp.local SRV, cache flush 0 0 7000 LGwebOSTV.local A, cache flush 192.168.8.113 AAAA, cache flush fe80::de03:98ff:fea8:2364 AAAA, cache flush fd62:aef7:3066:9900:de03:98ff:fea8:2364 NSEC, cache flush LG webOS TV 09D5._hap._tcp.local NSEC, cache flush [LG] webOS TV UP77006LB._airplay._tcp.local NSEC, cache flush LGwebOSTV.local"
"1029","3.313512","fe80::de03:98ff:fea8:2364","ff02::fb","MDNS","905","Standard query response 0x0000 TXT, cache flush PTR _hap._tcp.local PTR LG webOS TV 09D5._hap._tcp.local SRV, cache flush 0 0 44103 LGwebOSTV.local TXT, cache flush PTR _airplay._tcp.local PTR [LG] webOS TV UP77006LB._airplay._tcp.local SRV, cache flush 0 0 7000 LGwebOSTV.local A, cache flush 192.168.8.113 AAAA, cache flush fe80::de03:98ff:fea8:2364 AAAA, cache flush fd62:aef7:3066:9900:de03:98ff:fea8:2364 NSEC, cache flush LG webOS TV 09D5._hap._tcp.local NSEC, cache flush [LG] webOS TV UP77006LB._airplay._tcp.local NSEC, cache flush LGwebOSTV.local"
"1030","3.314872","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1031","3.314958","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1032","3.314993","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1033","3.317059","192.168.8.117","66.22.238.13","UDP","1071","59318  >  50003 Len=1029"
"1034","3.317126","192.168.8.117","66.22.238.13","UDP","1071","59318  >  50003 Len=1029"
"1035","3.317159","192.168.8.117","66.22.238.13","UDP","1071","59318  >  50003 Len=1029"
"1036","3.319096","192.168.8.117","66.22.238.13","UDP","1071","59318  >  50003 Len=1029"
"1037","3.319190","192.168.8.117","66.22.238.13","UDP","1070","59318  >  50003 Len=1028"
"1038","3.319212","192.168.8.117","66.22.238.13","UDP","1070","59318  >  50003 Len=1028"
"1039","3.326064","66.22.238.4","192.168.8.117","UDP","340","50020  >  57430 Len=298"
"1040","3.327074","66.22.238.13","192.168.8.117","UDP","98","50003  >  59318 Len=56"
"1041","3.329884","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"1042","3.335100","192.168.8.117","66.22.238.13","UDP","1244","59318  >  50003 Len=1202"
"1043","3.335218","192.168.8.117","66.22.238.13","UDP","1245","59318  >  50003 Len=1203"
"1044","3.335245","192.168.8.117","66.22.238.13","UDP","1245","59318  >  50003 Len=1203"
"1045","3.335273","192.168.8.117","66.22.238.13","UDP","1245","59318  >  50003 Len=1203"
"1046","3.345269","66.22.238.4","192.168.8.117","UDP","329","50020  >  57430 Len=287"
"1047","3.366691","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"1048","3.366829","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"1049","3.366876","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"1050","3.366956","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"1051","3.372343","66.22.238.4","192.168.8.117","UDP","320","50020  >  57430 Len=278"
"1052","3.386647","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"1053","3.398730","192.168.8.117","66.22.238.13","UDP","1234","59318  >  50003 Len=1192"
"1054","3.398893","192.168.8.117","66.22.238.13","UDP","1234","59318  >  50003 Len=1192"
"1055","3.398950","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1056","3.398984","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1057","3.404740","66.22.238.4","192.168.8.117","UDP","332","50020  >  57430 Len=290"
"1058","3.425288","66.22.238.4","192.168.8.117","UDP","329","50020  >  57430 Len=287"
"1059","3.435615","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1060","3.435763","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1061","3.435795","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"1062","3.435814","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"1063","3.454069","66.22.238.4","192.168.8.117","UDP","338","50020  >  57430 Len=296"
"1064","3.467017","66.22.238.4","192.168.8.117","UDP","328","50020  >  57430 Len=286"
"1065","3.467826","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1066","3.467950","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1067","3.468009","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1068","3.468029","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"1069","3.473911","66.22.238.13","192.168.8.117","UDP","122","50003  >  59318 Len=80"
"1070","3.497531","66.22.238.4","192.168.8.117","UDP","326","50020  >  57430 Len=284"
"1071","3.499334","192.168.8.117","66.22.238.13","RTCP","118","Sender Report   "
"1072","3.502368","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1073","3.502537","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1074","3.502571","192.168.8.117","66.22.238.13","UDP","1235","59318  >  50003 Len=1193"
"1075","3.502607","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"1076","3.504623","66.22.238.4","192.168.8.117","UDP","335","50020  >  57430 Len=293"
"1077","3.519598","66.22.238.4","192.168.8.117","UDP","336","50020  >  57430 Len=294"
"1078","3.534217","192.168.8.117","66.22.238.13","UDP","1148","59318  >  50003 Len=1106"
"1079","3.534283","192.168.8.117","66.22.238.13","UDP","1148","59318  >  50003 Len=1106"
"1080","3.534324","192.168.8.117","66.22.238.13","UDP","1148","59318  >  50003 Len=1106"
"1081","3.534343","192.168.8.117","66.22.238.13","UDP","1149","59318  >  50003 Len=1107"
"1082","3.534360","192.168.8.117","66.22.238.13","UDP","1149","59318  >  50003 Len=1107"
"1083","3.545099","66.22.238.4","192.168.8.117","UDP","338","50020  >  57430 Len=296"
"1084","3.568158","192.168.8.117","66.22.238.13","UDP","1043","59318  >  50003 Len=1001"
"1085","3.568345","192.168.8.117","66.22.238.13","UDP","1043","59318  >  50003 Len=1001"
"1086","3.568388","192.168.8.117","66.22.238.13","UDP","1043","59318  >  50003 Len=1001"
"1087","3.568420","192.168.8.117","66.22.238.13","UDP","1043","59318  >  50003 Len=1001"
"1088","3.568468","192.168.8.117","66.22.238.13","UDP","1044","59318  >  50003 Len=1002"
"1089","3.572871","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"1090","3.590447","66.22.238.13","192.168.8.117","UDP","102","50003  >  59318 Len=60"
"1091","3.593119","66.22.238.4","192.168.8.117","UDP","329","50020  >  57430 Len=287"
"1092","3.600810","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"1093","3.601095","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"1094","3.601152","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"1095","3.601189","192.168.8.117","66.22.238.13","UDP","1241","59318  >  50003 Len=1199"
"1096","3.611253","66.22.238.4","192.168.8.117","UDP","322","50020  >  57430 Len=280"
"1097","3.629416","66.22.238.4","192.168.8.117","UDP","324","50020  >  57430 Len=282"
"1098","3.634862","192.168.8.117","66.22.238.13","UDP","1064","59318  >  50003 Len=1022"
"1099","3.634960","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1100","3.634983","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1101","3.635002","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1102","3.635024","192.168.8.117","66.22.238.13","UDP","1065","59318  >  50003 Len=1023"
"1103","3.640077","66.22.238.4","192.168.8.117","UDP","328","50020  >  57430 Len=286"
"1104","3.647544","66.22.238.13","192.168.8.117","RTCP","110","Payload-specific Feedback   ALFB  "
"1105","3.647544","66.22.238.13","192.168.8.117","RTCP","94","Receiver Report   "
"1106","3.647544","66.22.238.13","192.168.8.117","RTCP","94","Receiver Report   "
"1107","3.665722","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"1108","3.668999","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1109","3.669115","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1110","3.669165","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1111","3.669198","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1112","3.669252","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1113","3.687083","66.22.238.13","192.168.8.117","UDP","102","50003  >  59318 Len=60"
"1114","3.688281","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"1115","3.696993","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"1116","3.703029","192.168.8.117","66.22.238.13","UDP","1151","59318  >  50003 Len=1109"
"1117","3.703089","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1118","3.703118","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1119","3.703140","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1120","3.703158","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1121","3.703176","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1122","3.704627","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"1123","3.708564","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1124","3.708675","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1125","3.708711","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"1126","3.717349","95.101.213.243","192.168.8.117","TCP","54","443  >  49491 [RST] Seq=1 Win=501 Len=0"
"1127","3.726270","66.22.238.4","192.168.8.117","UDP","326","50020  >  57430 Len=284"
"1128","3.735740","192.168.8.117","66.22.238.13","UDP","1133","59318  >  50003 Len=1091"
"1129","3.735813","192.168.8.117","66.22.238.13","UDP","1133","59318  >  50003 Len=1091"
"1130","3.735833","192.168.8.117","66.22.238.13","UDP","1133","59318  >  50003 Len=1091"
"1131","3.735857","192.168.8.117","66.22.238.13","UDP","1133","59318  >  50003 Len=1091"
"1132","3.735876","192.168.8.117","66.22.238.13","UDP","1134","59318  >  50003 Len=1092"
"1133","3.735893","192.168.8.117","66.22.238.13","UDP","1134","59318  >  50003 Len=1092"
"1134","3.740790","192.168.8.117","66.22.238.13","UDP","1134","59318  >  50003 Len=1092"
"1135","3.740828","192.168.8.117","66.22.238.13","UDP","1134","59318  >  50003 Len=1092"
"1136","3.767660","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1137","3.767774","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1138","3.767812","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1139","3.767835","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"1140","3.767836","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1141","3.767875","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1142","3.772687","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1143","3.772754","192.168.8.117","66.22.238.13","UDP","1135","59318  >  50003 Len=1093"
"1144","3.772774","192.168.8.117","66.22.238.13","UDP","1136","59318  >  50003 Len=1094"
"1145","3.800626","192.168.8.117","66.22.238.13","UDP","1109","59318  >  50003 Len=1067"
"1146","3.800687","192.168.8.117","66.22.238.13","UDP","1109","59318  >  50003 Len=1067"
"1147","3.800709","192.168.8.117","66.22.238.13","UDP","1109","59318  >  50003 Len=1067"
"1148","3.800727","192.168.8.117","66.22.238.13","UDP","1109","59318  >  50003 Len=1067"
"1149","3.800744","192.168.8.117","66.22.238.13","UDP","1109","59318  >  50003 Len=1067"
"1150","3.800768","192.168.8.117","66.22.238.13","UDP","1110","59318  >  50003 Len=1068"
"1151","3.805175","66.22.238.4","192.168.8.117","UDP","328","50020  >  57430 Len=286"
"1152","3.807319","66.22.238.4","192.168.8.117","UDP","329","50020  >  57430 Len=287"
"1153","3.813716","66.22.238.13","192.168.8.117","UDP","102","50003  >  59318 Len=60"
"1154","3.832608","192.168.8.117","66.22.238.13","UDP","1168","59318  >  50003 Len=1126"
